"api_version","results__corporate_grouping__name","results__corporate_grouping__wikipedia_id","results__corporate_grouping__companies_count","results__corporate_grouping__created_at","results__corporate_grouping__updated_at","results__corporate_grouping__curators__user__name","results__corporate_grouping__curators__user__opencorporates_url","results__corporate_grouping__memberships__membership__source__publisher","results__corporate_grouping__memberships__membership__source__retrieved_at","results__corporate_grouping__memberships__membership__source__url","results__corporate_grouping__memberships__membership__source__source_type","results__corporate_grouping__memberships__membership__company__name","results__corporate_grouping__memberships__membership__company__jurisdiction_code","results__corporate_grouping__memberships__membership__company__company_number","results__corporate_grouping__memberships__membership__company__opencorporates_url","results__corporate_grouping__memberships__membership__company__inactive"
"","","","","","","","","Ben Parker","2016-05-04T20:02:03+00:00","https://opencorporates.com/users/23275","user","TRUMP PANAMA HOTEL MANAGEMENT MEMBER CORP","us_de","4856925","https://opencorporates.com/companies/us_de/4856925","null"
"","","","","","","","","Ben Parker","2016-05-04T20:02:04+00:00","https://opencorporates.com/users/23275","user","TRUMP PARK AVENUE ACQUISITION LLC","us_ny","3128106","https://opencorporates.com/companies/us_ny/3128106","False"
"","","","","","","","","Ben Parker","2016-05-04T20:02:05+00:00","https://opencorporates.com/users/23275","user","TRUMP PAYROLL CHICAGO LLC","us_de","4414656","https://opencorporates.com/companies/us_de/4414656","null"
"","","","","","","","","Ben Parker","2016-05-04T20:02:05+00:00","https://opencorporates.com/users/23275","user","TRUMP PHOENIX DEVELOPMENT LLC","us_de","3697611","https://opencorporates.com/companies/us_de/3697611","null"
"","","","","","","","","Ben Parker","2016-05-04T20:02:06+00:00","https://opencorporates.com/users/23275","user","TRUMP PLAZA LLC","us_ny","2193478","https://opencorporates.com/companies/us_ny/2193478","False"
"","","","","","","","","Ben Parker","2016-05-04T20:02:07+00:00","https://opencorporates.com/users/23275","user","TRUMP PLAZA MEMBER INC.","us_ny","2192660","https://opencorporates.com/companies/us_ny/2192660","False"
"","","","","","","","","Ben Parker","2016-05-04T20:02:07+00:00","https://opencorporates.com/users/23275","user","TRUMP PROJECT MANAGEMENT CORP.","us_ny","1831363","https://opencorporates.com/companies/us_ny/1831363","False"
"","","","","","","","","Ben Parker","2016-05-04T20:02:08+00:00","https://opencorporates.com/users/23275","user","TRUMP REALTY SERVICES, LLC","us_ny","2504508","https://opencorporates.com/companies/us_ny/2504508","False"
"","","","","","","","","Ben Parker","2016-05-04T20:02:09+00:00","https://opencorporates.com/users/23275","user","TRUMP RESTAURANTS LLC","us_ny","2967275","https://opencorporates.com/companies/us_ny/2967275","False"
"","","","","","","","","Ben Parker","2016-05-04T20:02:10+00:00","https://opencorporates.com/users/23275","user","TRUMP RIVERSIDE MANAGEMENT, LLC","us_ny","2556763","https://opencorporates.com/companies/us_ny/2556763","False"
"","","","","","","","","Ben Parker","2016-05-04T20:02:11+00:00","https://opencorporates.com/users/23275","user","TRUMP SALES & LEASING CHICAGO LLC","us_de","4744124","https://opencorporates.com/companies/us_de/4744124","null"
"","","","","","","","","Ben Parker","2016-05-04T20:02:12+00:00","https://opencorporates.com/users/23275","user","TRUMP SCOTLAND MEMBER INC.","us_de","4117913","https://opencorporates.com/companies/us_de/4117913","null"
"","","","","","","","","Ben Parker","2016-05-04T20:02:12+00:00","https://opencorporates.com/users/23275","user","TRUMP SCOTLAND MEMBER INC.","us_de","4117913","https://opencorporates.com/companies/us_de/4117913","null"
"","","","","","","","","Ben Parker","2016-05-04T20:02:13+00:00","https://opencorporates.com/users/23275","user","TRUMP SOHO MEMBER LLC","us_ny","3352153","https://opencorporates.com/companies/us_ny/3352153","False"
"","","","","","","","","Ben Parker","2016-05-04T20:02:14+00:00","https://opencorporates.com/users/23275","user","TRUMP TORONTO DEVELOPMENT, INC.","us_ny","2882690","https://opencorporates.com/companies/us_ny/2882690","False"
"","","","","","","","","Ben Parker","2016-05-04T20:02:15+00:00","https://opencorporates.com/users/23275","user","TRUMP TORONTO MEMBER CORP","us_de","4521516","https://opencorporates.com/companies/us_de/4521516","null"
"","","","","","","","","Ben Parker","2016-05-04T20:02:16+00:00","https://opencorporates.com/users/23275","user","TRUMP TORONTO MEMBER CORP","us_de","4521516","https://opencorporates.com/companies/us_de/4521516","null"
"","","","","","","","","Ben Parker","2016-05-04T20:02:16+00:00","https://opencorporates.com/users/23275","user","TRUMP TOWER COMMERCIAL LLC","us_ny","2210786","https://opencorporates.com/companies/us_ny/2210786","False"
"","","","","","","","","Ben Parker","2016-05-04T20:02:17+00:00","https://opencorporates.com/users/23275","user","TRUMP TOWER COMMERCIAL LLC","us_ny","2210786","https://opencorporates.com/companies/us_ny/2210786","False"
"","","","","","","","","Ben Parker","2016-05-04T20:02:18+00:00","https://opencorporates.com/users/23275","user","TRUMP TOWER MANAGING MEMBER INC.","us_ny","2210906","https://opencorporates.com/companies/us_ny/2210906","False"
"","","","","","","","","Ben Parker","2016-05-04T20:02:19+00:00","https://opencorporates.com/users/23275","user","TRUMP VILLAGE CONSTRUCTION CORP.","us_ny","144773","https://opencorporates.com/companies/us_ny/144773","False"
"","","","","","","","","Ben Parker","2016-05-04T20:02:19+00:00","https://opencorporates.com/users/23275","user","TRUMP WINE MARKS LLC","us_de","5000092","https://opencorporates.com/companies/us_de/5000092","null"
"","","","","","","","","Ben Parker","2016-05-04T20:02:20+00:00","https://opencorporates.com/users/23275","user","TRUMP WINE MARKS MEMBER CORP","us_de","5000093","https://opencorporates.com/companies/us_de/5000093","null"
"","","","","","","","","Ben Parker","2016-05-04T20:02:21+00:00","https://opencorporates.com/users/23275","user","TRUMP WORLD PUBLICATIONS LLC","us_ny","3059313","https://opencorporates.com/companies/us_ny/3059313","False"
"","","","","","","","","Ben Parker","2016-05-04T20:02:22+00:00","https://opencorporates.com/users/23275","user","TURNBERRY SCOTLAND LLC","us_de","5513692","https://opencorporates.com/companies/us_de/5513692","null"
"","","","","","","","","Ben Parker","2016-05-04T20:02:22+00:00","https://opencorporates.com/users/23275","user","TURNBERRY SCOTLAND MANAGING MEMBER CORP","us_de","5513689","https://opencorporates.com/companies/us_de/5513689","null"
"","","","","","","","","Ben Parker","2016-05-04T20:02:23+00:00","https://opencorporates.com/users/23275","user","TW VENTURE II LLC","us_de","5474765","https://opencorporates.com/companies/us_de/5474765","null"
"","","","","","","","","Ben Parker","2016-05-04T20:02:24+00:00","https://opencorporates.com/users/23275","user","TW VENTURE II MANAGING MEMBER CORP","us_de","5474767","https://opencorporates.com/companies/us_de/5474767","null"
"","","","","","","","","Ben Parker","2016-05-04T20:02:25+00:00","https://opencorporates.com/users/23275","user","ULTIMATE AIR CORP.","us_de","2362448","https://opencorporates.com/companies/us_de/2362448","null"
"","","","","","","","","Ben Parker","2016-05-04T20:02:26+00:00","https://opencorporates.com/users/23275","user","UNIT 2502 ENTERPRISES CORP","us_de","4577970","https://opencorporates.com/companies/us_de/4577970","null"
"","","","","","","","","Ben Parker","2016-05-04T20:02:26+00:00","https://opencorporates.com/users/23275","user","UNIT 2502 ENTERPRISES LLC","us_de","4576881","https://opencorporates.com/companies/us_de/4576881","null"
"","","","","","","","","Ben Parker","2016-05-04T20:02:27+00:00","https://opencorporates.com/users/23275","user","VHPS LLC","us_de","3889551","https://opencorporates.com/companies/us_de/3889551","null"
"","","","","","","","","Ben Parker","2016-05-04T20:02:28+00:00","https://opencorporates.com/users/23275","user","WEST PALM OPERATIONS LLC","us_fl","L10000090398","https://opencorporates.com/companies/us_fl/L10000090398","False"
"","","","","","","","","Ben Parker","2016-05-04T20:02:29+00:00","https://opencorporates.com/users/23275","user","WHITE COURSE LLC","us_de","5126618","https://opencorporates.com/companies/us_de/5126618","null"
"","","","","","","","","Ben Parker","2016-05-04T20:02:30+00:00","https://opencorporates.com/users/23275","user","WHITE COURSE MANAGING MEMBER CORP","us_de","5126617","https://opencorporates.com/companies/us_de/5126617","null"
"","","","","","","","","Ben Parker","2016-05-04T20:02:31+00:00","https://opencorporates.com/users/23275","user","WILSHIRE HALL, L.L.C.","us_ny","1954157","https://opencorporates.com/companies/us_ny/1954157","False"
"","","","","","","","","Ben Parker","2016-05-04T20:02:31+00:00","https://opencorporates.com/users/23275","user","WOLLMAN RINK OPERATIONS LLC","us_ny","2682715","https://opencorporates.com/companies/us_ny/2682715","False"
"","","","","","","","","Ben Parker","2016-06-22T11:43:28+00:00","https://opencorporates.com/users/23275","user","DT CONNECT EUROPE LIMITED","gb","SC497737","https://opencorporates.com/companies/gb/SC497737","False"
"","","","","","","","","Ben Parker","2016-08-03T11:35:20+00:00","https://opencorporates.com/users/23275","user","DJT HOLDINGS LLC","us_de","4904253","https://opencorporates.com/companies/us_de/4904253","null"
"","","","","","","","","Ben Parker","2016-08-03T11:39:03+00:00","https://opencorporates.com/users/23275","user","DJT HOLDINGS MANAGING MEMBER LLC","us_de","4906627","https://opencorporates.com/companies/us_de/4906627","null"
"","","","","","","","","Ben Parker","2016-08-03T11:47:10+00:00","https://opencorporates.com/users/23275","user","OPO HOTEL MANAGER MEMBER CORP","us_de","5349643","https://opencorporates.com/companies/us_de/5349643","null"
"","","","","","","","","Ben Parker","2016-08-03T18:10:58+00:00","https://opencorporates.com/users/23275","user","T INTERNATIONAL REALTY LLC","us_fl","M13000000638","https://opencorporates.com/companies/us_fl/M13000000638","False"
"","","","","","","","","Ben Parker","2016-08-03T18:11:23+00:00","https://opencorporates.com/users/23275","user","T INTERNATIONAL REALTY LLC","us_de","5203803","https://opencorporates.com/companies/us_de/5203803","null"
"","","","","","","","","Ben Parker","2016-08-08T11:30:17+00:00","https://opencorporates.com/users/23275","user","SLC TURNBERRY LIMITED","gb","SC177810","https://opencorporates.com/companies/gb/SC177810","False"
"","","","","","","","","Ben Parker","2016-08-31T20:38:57+00:00","https://opencorporates.com/users/23275","user","TRUMP INTERNATIONAL GOLF CLUB SCOTLAND LIMITED","gb","SC292100","https://opencorporates.com/companies/gb/SC292100","False"
"","","","","","","","","Ben Parker","2016-08-31T20:47:59+00:00","https://opencorporates.com/users/23275","user","CARIBUSINESS INVESTMENTS","do","310712","https://opencorporates.com/companies/do/310712","False"
"","","","","","","","","Ben Parker","2016-08-31T20:49:27+00:00","https://opencorporates.com/users/23275","user","Country Properties LLC","us_va","S4191187","https://opencorporates.com/companies/us_va/S4191187","False"
"","","","","","","","","Ben Parker","2016-08-31T21:00:59+00:00","https://opencorporates.com/users/23275","user","DJT OPERATIONS CX LLC","us_de","5211643","https://opencorporates.com/companies/us_de/5211643","null"
"","","","","","","","","Ben Parker","2016-08-31T21:01:43+00:00","https://opencorporates.com/users/23275","user","DJT OPERATIONS I LLC","us_de","4848612","https://opencorporates.com/companies/us_de/4848612","null"
"","","","","","","","","Ben Parker","2016-08-31T21:10:08+00:00","https://opencorporates.com/users/23275","user","LAMINGTON FAMILY HOLDINGS LLC","us_de","5006729","https://opencorporates.com/companies/us_de/5006729","null"
"","","","","","","","","Ben Parker","2016-08-31T21:11:34+00:00","https://opencorporates.com/users/23275","user","THE EAST 61 ST. COMPANY, L.P.","us_ny","2086108","https://opencorporates.com/companies/us_ny/2086108","False"
"","","","","","","","","Ben Parker","2016-08-31T21:12:23+00:00","https://opencorporates.com/users/23275","user","TRUMP BOOKS LLC","us_de","5046863","https://opencorporates.com/companies/us_de/5046863","null"
"","","","","","","","","Ben Parker","2016-08-31T21:17:22+00:00","https://opencorporates.com/users/23275","user","SPRING CREEK PLAZA, LLC","us_de","4751476","https://opencorporates.com/companies/us_de/4751476","null"
"","","","","","","","","Ben Parker","2016-08-31T21:19:24+00:00","https://opencorporates.com/users/23275","user","THC BAKU SERVICES LLC","us_de","5654661","https://opencorporates.com/companies/us_de/5654661","null"
"","","","","","","","","Ben Parker","2016-09-03T12:29:08+00:00","https://opencorporates.com/users/23275","user","DT LIDO TECHNICAL SERVICES MANAGER LLC","us_de","5771922","https://opencorporates.com/companies/us_de/5771922","null"
"","","","","","","","","Ben Parker","2016-09-03T12:29:53+00:00","https://opencorporates.com/users/23275","user","DT MARKS BALI LLC","us_de","5771898","https://opencorporates.com/companies/us_de/5771898","null"
"","","","","","","","","Ben Parker","2016-09-03T12:30:25+00:00","https://opencorporates.com/users/23275","user","DT MARKS LIDO LLC","us_de","5771919","https://opencorporates.com/companies/us_de/5771919","null"
"","","","","","","","","Ben Parker","2016-09-03T12:31:09+00:00","https://opencorporates.com/users/23275","user","MOBILE PAYROLL CONSTRUCTION LLC","us_de","5759889","https://opencorporates.com/companies/us_de/5759889","null"
"","","","","","","","","Ben Parker","2016-09-03T12:43:19+00:00","https://opencorporates.com/users/23275","user","TRUMP MORTGAGE, LLC","us_ny","3215622","https://opencorporates.com/companies/us_ny/3215622","False"
"","","","","","","","","Ben Parker","2016-09-03T12:44:26+00:00","https://opencorporates.com/users/23275","user","TRUMP MORTGAGE, LLC","us_fl","M05000004108","https://opencorporates.com/companies/us_fl/M05000004108","True"
"","","","","","","","","Pratheek Rebala","2016-09-17T00:09:54+00:00","https://opencorporates.com/users/35566","user","TRUMP ENDEAVOR 12 LLC","us_de","5048839","https://opencorporates.com/companies/us_de/5048839","null"
"","","","","","","","","Ben Parker","2016-11-21T08:36:06+00:00","https://opencorporates.com/users/23275","user","TRUMP MARKS WAIKIKI LLC","us_hi","53371C6","https://opencorporates.com/companies/us_hi/53371C6","False"
"","","","","","","","","Ben Parker","2016-11-21T08:36:47+00:00","https://opencorporates.com/users/23275","user","THE TRUMP ENTREPRENEUR INITIATIVE LLC","us_ny","3117713","https://opencorporates.com/companies/us_ny/3117713","False"
"","","","","","","","","Ben Parker","2016-11-21T08:37:05+00:00","https://opencorporates.com/users/23275","user","THE TRUMP ENTREPRENEUR INITIATIVE LLC","us_de","4687786","https://opencorporates.com/companies/us_de/4687786","null"
"","","","","","","","","Ben Parker","2016-11-21T08:37:25+00:00","https://opencorporates.com/users/23275","user","TRUMP UNIVERSITY LLC","us_de","3991199","https://opencorporates.com/companies/us_de/3991199","null"
"","","","","","","","","Ben Parker","2016-11-21T08:37:38+00:00","https://opencorporates.com/users/23275","user","TRUMP UNIVERSITY LLC","us_ut","7270958-0161","https://opencorporates.com/companies/us_ut/7270958-0161","True"
"","","","","","","","","Ben Parker","2016-11-21T08:37:51+00:00","https://opencorporates.com/users/23275","user","TRUMP UNIVERSITY LLC","us_az","R12039874","https://opencorporates.com/companies/us_az/R12039874","null"
"","","","","","","","","Ben Parker","2016-11-21T08:38:19+00:00","https://opencorporates.com/users/23275","user","TRUMP U. LLC","us_ut","7046223-0161","https://opencorporates.com/companies/us_ut/7046223-0161","True"
"","","","","","","","","Ben Parker","2016-11-21T08:38:51+00:00","https://opencorporates.com/users/23275","user","TRUMP UNIVERSITY LLC","us_fl","M05000002770","https://opencorporates.com/companies/us_fl/M05000002770","True"
"","","","","","","","","Ben Parker","2016-11-21T12:45:06+00:00","https://opencorporates.com/users/23275","user","TRUMP MARKS ISTANBUL CORP","us_de","4371141","https://opencorporates.com/companies/us_de/4371141","null"
"","","","","","","","","Ben Parker","2016-11-21T12:45:39+00:00","https://opencorporates.com/users/23275","user","TRUMP MARKS ISTANBUL LLC","us_de","4370371","https://opencorporates.com/companies/us_de/4370371","null"
"","","","","","","","","Ben Parker","2016-11-21T13:06:05+00:00","https://opencorporates.com/users/23275","user","THC JEDDAH HOTEL ADVISOR MEMBER CORP","us_de","5808105","https://opencorporates.com/companies/us_de/5808105","null"
"","","","","","","","","Ben Parker","2016-11-21T13:06:39+00:00","https://opencorporates.com/users/23275","user","DT JEDDAH TECHNICAL SERVICES ADVISOR LLC","us_de","5808098","https://opencorporates.com/companies/us_de/5808098","null"
"","","","","","","","","Ben Parker","2016-11-21T13:06:51+00:00","https://opencorporates.com/users/23275","user","DT JEDDAH TECHNICAL SERVICES ADVISOR LLC","us_ny","4808806","https://opencorporates.com/companies/us_ny/4808806","True"
"","","","","","","","","Ben Parker","2016-11-21T13:06:58+00:00","https://opencorporates.com/users/23275","user","DT JEDDAH TECHNICAL SERVICES ADVISOR LLC","us_ny","4808806","https://opencorporates.com/companies/us_ny/4808806","True"
"","","","","","","","","Ben Parker","2016-11-21T13:07:24+00:00","https://opencorporates.com/users/23275","user","THC JEDDAH HOTEL ADVISOR LLC","us_de","5808100","https://opencorporates.com/companies/us_de/5808100","null"
"","","","","","","","","Ben Parker","2016-11-21T13:07:34+00:00","https://opencorporates.com/users/23275","user","THC JEDDAH HOTEL ADVISOR LLC","us_ny","4808812","https://opencorporates.com/companies/us_ny/4808812","True"
"","","","","","","","","Ben Parker","2016-11-21T13:12:05+00:00","https://opencorporates.com/users/23275","user","THC SHENZHEN HOTEL MANAGER MEMBER CORP","us_de","5646828","https://opencorporates.com/companies/us_de/5646828","null"
"","","","","","","","","Ben Parker","2016-11-21T13:12:47+00:00","https://opencorporates.com/users/23275","user","THC SHENZHEN HOTEL MANAGER MEMBER CORP","us_ny","4674918","https://opencorporates.com/companies/us_ny/4674918","False"
"","","","","","","","","Ben Parker","2016-11-21T13:13:19+00:00","https://opencorporates.com/users/23275","user","THC SHENZHEN HOTEL MANAGER LLC","us_de","5646822","https://opencorporates.com/companies/us_de/5646822","null"
"","","","","","","","","Ben Parker","2016-11-21T13:24:50+00:00","https://opencorporates.com/users/23275","user","THC JEDDAH HOTEL MANAGER MEMBER CORP","us_de","5812957","https://opencorporates.com/companies/us_de/5812957","null"
"","","","","","","","","Ben Parker","2016-11-21T13:28:24+00:00","https://opencorporates.com/users/23275","user","TRUMP MARKS BANGKOK MEMBER CORP","us_de","4580661","https://opencorporates.com/companies/us_de/4580661","null"
"","","","","","","","","Ben Parker","2016-11-21T13:30:13+00:00","https://opencorporates.com/users/23275","user","TRUMP ENDEAVOR 12 MANAGER CORP","us_de","5048845","https://opencorporates.com/companies/us_de/5048845","null"
"","","","","","","","","Ben Parker","2016-11-21T13:33:20+00:00","https://opencorporates.com/users/23275","user","OPO HOTEL MANAGER MEMBER CORP","us_ny","4804076","https://opencorporates.com/companies/us_ny/4804076","False"
"","","","","","","","","Ben Parker","2016-11-21T14:01:23+00:00","https://opencorporates.com/users/23275","user","THE TRUMP CORPORATION","us_ct","0910540","https://opencorporates.com/companies/us_ct/0910540","False"
"","","","","","","","","Ben Parker","2016-11-21T14:03:51+00:00","https://opencorporates.com/users/23275","user","T INTERNATIONAL REALTY LLC","us_ct","1083045","https://opencorporates.com/companies/us_ct/1083045","False"
"","","","","","","","","Ben Parker","2016-11-21T14:29:49+00:00","https://opencorporates.com/users/23275","user","TW VENTURE I MANAGING MEMBER CORP","us_fl","F13000005477","https://opencorporates.com/companies/us_fl/F13000005477","False"
"","","","","","","","","Ben Parker","2016-11-21T14:30:04+00:00","https://opencorporates.com/users/23275","user","TW VENTURE I MANAGING MEMBER CORP","us_de","5434636","https://opencorporates.com/companies/us_de/5434636","null"
"","","","","","","","","Ben Parker","2016-11-21T14:31:09+00:00","https://opencorporates.com/users/23275","user","DT MARKS JUPITER LLC","us_fl","M14000006465","https://opencorporates.com/companies/us_fl/M14000006465","False"
"","","","","","","","","Ben Parker","2016-11-21T14:31:21+00:00","https://opencorporates.com/users/23275","user","DT MARKS JUPITER LLC","us_de","5595223","https://opencorporates.com/companies/us_de/5595223","null"
"","","","","","","","","Ben Parker","2016-11-22T12:58:24+00:00","https://opencorporates.com/users/23275","user","TRUMP FOR AMERICA, INC.","us_nj","0101041198","https://opencorporates.com/companies/us_nj/0101041198","null"
"","","","","","","","","Ben Parker","2016-11-22T13:31:05+00:00","https://opencorporates.com/users/23275","user","TRUMP OLD POST OFFICE LLC","us_dc","EXTUID_4128594","https://opencorporates.com/companies/us_dc/EXTUID_4128594","False"
"","","","","","","","","J. Yng","2016-11-22T22:44:29+00:00","https://opencorporates.com/users/11422","user","TRUMP OCEAN CLUB CASINO, INC.","us_ms","605595","https://opencorporates.com/companies/us_ms/605595","True"
"","","","","","","","","J. Yng","2016-11-22T22:46:29+00:00","https://opencorporates.com/users/11422","user","TRUMP MARKS MENSWEAR MEMBER CORP","us_ny","3867890","https://opencorporates.com/companies/us_ny/3867890","False"
"","","","","","","","","J. Yng","2016-11-22T22:46:46+00:00","https://opencorporates.com/users/11422","user","TRUMP MARKS MENSWEAR MEMBER CORP","us_de","4724717","https://opencorporates.com/companies/us_de/4724717","null"
"","","","","","","","","J. Yng","2016-11-22T22:47:42+00:00","https://opencorporates.com/users/11422","user","HELICOPTER AIR SERVICES, INC.","us_ny","1288109","https://opencorporates.com/companies/us_ny/1288109","False"
"","","","","","","","","J. Yng","2016-11-22T22:48:05+00:00","https://opencorporates.com/users/11422","user","HELICOPTER AIR SERVICES, INC.","us_de","2169483","https://opencorporates.com/companies/us_de/2169483","null"
"","","","","","","","","J. Yng","2016-11-22T22:49:26+00:00","https://opencorporates.com/users/11422","user","POP MANAGEMENT, INC.","us_ny","1671384","https://opencorporates.com/companies/us_ny/1671384","True"
"","","","","","","","","J. Yng","2016-11-22T22:49:36+00:00","https://opencorporates.com/users/11422","user","TRUMP PAGEANTS, INC.","us_ny","2073671","https://opencorporates.com/companies/us_ny/2073671","False"
"","","","","","","","","J. Yng","2016-11-22T22:50:03+00:00","https://opencorporates.com/users/11422","user","TRUMP PAGEANTS, INC.","us_ca","C1993937","https://opencorporates.com/companies/us_ca/C1993937","True"
"","","","","","","","","J. Yng","2016-11-22T22:50:13+00:00","https://opencorporates.com/users/11422","user","TRUMP PAGEANTS, INC.","us_tx","0012443506","https://opencorporates.com/companies/us_tx/0012443506","False"
"","","","","","","","","J. Yng","2016-11-22T22:50:27+00:00","https://opencorporates.com/users/11422","user","TRUMP PAGEANTS, INC.","us_in","2002061200141","https://opencorporates.com/companies/us_in/2002061200141","True"
"","","","","","","","","J. Yng","2016-11-22T22:51:11+00:00","https://opencorporates.com/users/11422","user","3126 CORPORATION","us_ny","2377334","https://opencorporates.com/companies/us_ny/2377334","False"
"","","","","","","","","J. Yng","2016-11-22T22:51:14+00:00","https://opencorporates.com/users/11422","user","3126 CORPORATION","us_ny","2377334","https://opencorporates.com/companies/us_ny/2377334","False"
"","","","","","","","","J. Yng","2016-11-22T22:51:22+00:00","https://opencorporates.com/users/11422","user","TRUMP CITY CORPORATION","us_ny","881952","https://opencorporates.com/companies/us_ny/881952","True"
"","","","","","","","","J. Yng","2016-11-22T22:51:56+00:00","https://opencorporates.com/users/11422","user","TRUMP ATLANTIC CITY CORPORATION","us_de","2244010","https://opencorporates.com/companies/us_de/2244010","null"
"","","","","","","","","J. Yng","2016-11-22T22:52:05+00:00","https://opencorporates.com/users/11422","user","TRUMP ATLANTIC CITY CORPORATION","us_nj","0100469837","https://opencorporates.com/companies/us_nj/0100469837","null"
"","","","","","","","","J. Yng","2016-11-22T22:52:27+00:00","https://opencorporates.com/users/11422","user","TRUMP ATLANTIC CITY CORPORATION","us_nj","0100469837","https://opencorporates.com/companies/us_nj/0100469837","null"
"","","","","","","","","J. Yng","2016-11-22T22:52:53+00:00","https://opencorporates.com/users/11422","user","THE TRUMP HOTEL CORPORATION","us_ny","1217498","https://opencorporates.com/companies/us_ny/1217498","True"
"","","","","","","","","J. Yng","2016-11-22T22:53:28+00:00","https://opencorporates.com/users/11422","user","THE TRUMP HOTEL CORPORATION","us_nj","0100349107","https://opencorporates.com/companies/us_nj/0100349107","null"
"","","","","","","","","J. Yng","2016-11-22T22:53:56+00:00","https://opencorporates.com/users/11422","user","TRAVEL ENTERPRISES MANAGEMENT INC.","us_ny","1067762","https://opencorporates.com/companies/us_ny/1067762","False"
"","","","","","","","","J. Yng","2016-11-22T22:54:06+00:00","https://opencorporates.com/users/11422","user","TRUMP'S CASTLE MANAGEMENT CORP.","us_ny","1662663","https://opencorporates.com/companies/us_ny/1662663","False"
"","","","","","","","","J. Yng","2016-11-22T22:54:16+00:00","https://opencorporates.com/users/11422","user","TRUMP'S CASTLE MANAGEMENT CORP.","us_nj","0100512772","https://opencorporates.com/companies/us_nj/0100512772","null"
"","","","","","","","","J. Yng","2016-11-22T22:54:31+00:00","https://opencorporates.com/users/11422","user","DJT ACQUISITION CORP.","us_ny","939418","https://opencorporates.com/companies/us_ny/939418","True"
"","","","","","","","","J. Yng","2016-11-22T22:54:40+00:00","https://opencorporates.com/users/11422","user","DJT ACQUISITION CORP.","us_nj","0100408156","https://opencorporates.com/companies/us_nj/0100408156","null"
"","","","","","","","","J. Yng","2016-11-22T22:55:10+00:00","https://opencorporates.com/users/11422","user","DJT PLAZA HOTEL CORP.","us_ny","1243039","https://opencorporates.com/companies/us_ny/1243039","True"
"","","","","","","","","J. Yng","2016-11-22T22:55:20+00:00","https://opencorporates.com/users/11422","user","FLIGHTS INC.","us_ny","2106510","https://opencorporates.com/companies/us_ny/2106510","False"
"","","","","","","","","J. Yng","2016-11-22T22:55:34+00:00","https://opencorporates.com/users/11422","user","THC CENTRAL RESERVATIONS MEMBER CORP","us_ny","4461865","https://opencorporates.com/companies/us_ny/4461865","False"
"","","","","","","","","J. Yng","2016-11-22T22:55:53+00:00","https://opencorporates.com/users/11422","user","THC CENTRAL RESERVATIONS MEMBER CORP","us_de","5399854","https://opencorporates.com/companies/us_de/5399854","null"
"","","","","","","","","J. Yng","2016-11-22T22:56:18+00:00","https://opencorporates.com/users/11422","user","TRUMP ASPEN PROPERTIES, INC.","us_ny","1179443","https://opencorporates.com/companies/us_ny/1179443","True"
"","","","","","","","","J. Yng","2016-11-22T22:58:24+00:00","https://opencorporates.com/users/11422","user","THE TRUMP HOTEL CORPORATION","us_de","2176886","https://opencorporates.com/companies/us_de/2176886","null"
"","","","","","","","","J. Yng","2016-11-22T22:58:37+00:00","https://opencorporates.com/users/11422","user","TRUMP BEVERLY HILLS HOTEL CORP.","us_ny","1127073","https://opencorporates.com/companies/us_ny/1127073","True"
"","","","","","","","","J. Yng","2016-11-22T22:58:39+00:00","https://opencorporates.com/users/11422","user","TRUMP BEVERLY HILLS HOTEL CORP.","us_ny","1127073","https://opencorporates.com/companies/us_ny/1127073","True"
"","","","","","","","","J. Yng","2016-11-22T22:58:42+00:00","https://opencorporates.com/users/11422","user","TRUMP BEVERLY HILLS HOTEL CORP.","us_ny","1127073","https://opencorporates.com/companies/us_ny/1127073","True"
"","","","","","","","","J. Yng","2016-11-22T22:59:10+00:00","https://opencorporates.com/users/11422","user","809 NORTH CANON LLC","us_ca","200636310165","https://opencorporates.com/companies/us_ca/200636310165","False"
"","","","","","","","","J. Yng","2016-11-22T22:59:37+00:00","https://opencorporates.com/users/11422","user","TRUMP TORONTO HOTEL MANAGEMENT CORP","us_ny","3679518","https://opencorporates.com/companies/us_ny/3679518","False"
"","","","","","","","","J. Yng","2016-11-22T22:59:41+00:00","https://opencorporates.com/users/11422","user","TRUMP TORONTO HOTEL MANAGEMENT CORP","us_ny","3679518","https://opencorporates.com/companies/us_ny/3679518","False"
"","","","","","","","","J. Yng","2016-11-22T23:03:05+00:00","https://opencorporates.com/users/11422","user","TRUMP TORONTO HOTEL MANAGEMENT CORP","us_de","4555141","https://opencorporates.com/companies/us_de/4555141","null"
"","","","","","","","","J. Yng","2016-11-22T23:04:43+00:00","https://opencorporates.com/users/11422","user","TRUMP HOTEL MANAGEMENT CORP.","us_ny","1341798","https://opencorporates.com/companies/us_ny/1341798","False"
"","","","","","","","","J. Yng","2016-11-22T23:04:44+00:00","https://opencorporates.com/users/11422","user","TRUMP HOTEL MANAGEMENT CORP.","us_ny","1341798","https://opencorporates.com/companies/us_ny/1341798","False"
"","","","","","","","","J. Yng","2016-11-22T23:06:17+00:00","https://opencorporates.com/users/11422","user","TRUMP HOTEL MANAGEMENT CORP.","us_nj","0100394777","https://opencorporates.com/companies/us_nj/0100394777","null"
